supplier_key,supplier_name,product_name,price,stock,warehouse_stocks,source_file,row_number
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-5-22 (БК-22-500-2200) 5,01 кВт",10719.56,6.0,"{""КРД"": 6.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1486
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-5-18 (БК-22-500-1800) 4,1 кВт",8669.18,23.0,"{""КРД"": 15.0, ""Крым"": 8.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1487
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-08 (НП-22-500-800) 1,82 кВт",5660.36,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1489
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-10 (НП-22-500-1000) 2,27 кВт",6180.03,10.0,"{""КРД"": 1.0, ""Крым"": 9.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1490
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-12 (НП-22-500-1200) 2,73 кВт",7172.37,20.0,"{""КРД"": 10.0, ""Крым"": 10.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1491
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-07 (НП-22-500-700) 1,59 кВт",5282.82,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1492
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-09 (НП-22-500-900) 2,05 кВт",5846.75,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1493
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-11 (НП-22-500-1100) 2,50 кВт",6801.44,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1494
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-05 (НП-22-500-500) 1,13 кВт",4528.67,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1495
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-06 (НП-22-500-600) 1,36 кВт",4906.2,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1496
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-04 (НП-22-500-400) 0,91 кВт",4148.31,6.0,"{""КРД"": 2.0, ""Крым"": 4.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1497
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-13 (НП-22-500-1300) 2,96 кВт",7555.59,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1498
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-15 (НП-22-500-1500) 3,41 кВт",8307.83,18.0,"{""КРД"": 10.0, ""Крым"": 8.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1499
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-5-18 (НП-22-500-1800) 4,10 кВт",9455.55,3.0,"{""КРД"": 1.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1500
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-20 (БК-22-300-2000) 2,96 кВт",7281.81,12.0,"{""КРД"": 10.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1502
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-14 (БК-22-300-1400) 2,07 кВт",5561.83,36.0,"{""КРД"": 18.0, ""Крым"": 18.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1503
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-22 (БК-22-300-2200) 3,25 кВт",7914.21,9.0,"{""КРД"": 9.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1504
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-07 (БК-22-300-700) 1,03 кВт",3528.65,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1505
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-10 (БК-22-300-1000) 1,48 кВт",4234.36,13.0,"{""КРД"": 10.0, ""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1506
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-06 (БК-22-300-600) 0,88 кВт",3240.17,4.0,"{""КРД"": 2.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1507
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-09 (БК-22-300-900) 1,33 кВт",4062.93,5.0,"{""КРД"": 2.0, ""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1508
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-11 (БК-22-300-1100) 1,62 кВт",4564.14,2.0,"{""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1509
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-12 (БК-22-300-1200) 1,77 кВт",4784.01,28.0,"{""КРД"": 3.0, ""Крым"": 25.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1510
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-08 (БК-22-300-800) 1,18 кВт",3672.83,6.0,"{""КРД"": 4.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1511
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-04 (БК-22-300-400) 0,59 кВт",2658.57,9.0,"{""КРД"": 6.0, ""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1512
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-05 (БК-22-300-500) 0,74 кВт",2950.57,5.0,"{""КРД"": 5.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1513
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-15 (БК-22-300-1500) 2,22 кВт",5843.19,9.0,"{""КРД"": 5.0, ""Крым"": 4.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1514
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OC-22-3-16 (БК-22-300-1600) 2,36 кВт",6125.7,3.0,"{""КРД"": 1.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1515
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-3-08 (НП-22-300-800) 1,18 кВт",4958.84,6.0,"{""КРД"": 6.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1517
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,«DAKOR» OV-22-3-04 (НП-22-300-400) 609 кВт,3918.34,2.0,"{""КРД"": 1.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1518
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,«DAKOR» OV-22-3-09 (НП-22-300-900) 1369 кВт,5232.26,5.0,"{""КРД"": 2.0, ""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1519
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,«DAKOR» OV-22-3-11 (НП-22-300-1100) 1673 кВт,5746.13,2.0,"{""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1520
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,«DAKOR» OV-22-3-13 (НП-22-300-1300) 1978 кВт,6267.46,5.0,"{""КРД"": 2.0, ""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1521
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,«DAKOR» OV-22-3-15 (НП-22-300-1500) 2282 кВт,6784.5,3.0,"{""КРД"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1522
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,«DAKOR» OV-22-3-18 (НП-22-300-1800) 2738 кВт,7568.58,2.0,"{""КРД"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1523
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-3-05 (НП-22-300-500) 0,74 кВт",4181.11,2.0,"{""КРД"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1524
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-3-06 (НП-22-300-600) 0,88 кВт",4439.66,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1525
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-3-10 (НП-22-300-1000) 1,48 кВт",5484.39,12.0,"{""КРД"": 2.0, ""Крым"": 10.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1526
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-3-12 (НП-22-300-1200) 1,77 кВт",5998.31,2.0,"{""КРД"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1527
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"«DAKOR» OV-22-3-14 (НП-22-300-1400) 2,07 кВт",6531.28,8.0,"{""КРД"": 7.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1528
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Ножницы VALTEC до 40 мм,799.7180000000001,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1532
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Паяльник VALTEC ER-04, 20-40 мм (1200вт)",5375.038,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1533
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 20*3,4 (белый) Valtec (120)",89.02400000000002,58.0,"{""КРД"": 16.0, ""Крым"": 42.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1535
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 25*4,2 (белый) Valtec (80)",128.507,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1536
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 32*5,4 (белый) Valtec (60)",206.296,4.0,"{""КРД"": 4.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1537
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 40*6,7 (белый) Valtec (40)",457.639,516.0,"{""КРД"": 70.0, ""Крым"": 446.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1538
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 50*8,3 (белый) Valtec (24)",639.646,298.0,"{""КРД"": 16.0, ""Крым"": 282.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1539
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 63*10,5 (белый) Valtec (16)",1132.167,140.0,"{""Крым"": 140.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1540
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 75*12,5 (белый) Valtec (12)",1189.84,102.0,"{""Крым"": 102.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1541
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"АСГ ТРУБА PP-ALUX, арм. алюминием 90*15,0 (белый) Valtec (8)",1603.716,,{},2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1542
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"кран радиаторн.вентиль прямой 20х1/2"" Valtec (80/5)",439.984,90.0,"{""КРД"": 24.0, ""Крым"": 66.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1544
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"кран радиаторн.вентиль угл. 20х1/2"" Valtec (100/5)",371.718,11.0,"{""КРД"": 4.0, ""Крым"": 7.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1545
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"кран радиаторн.вентиль прямой 25х3/4"" Valtec (45/5)",751.2470000000001,29.0,"{""КРД"": 24.0, ""Крым"": 5.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1546
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"кран радиаторн.вентиль угл. 25х3/4"" Valtec (50/5)",789.6600000000001,29.0,"{""КРД"": 19.0, ""Крым"": 10.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1547
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"настенное колено МРВ 20х1/2"" Valtec (200/10)",95.23,225.0,"{""КРД"": 45.0, ""Крым"": 180.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1549
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"настенное колено МРН 20х1/2"" Valtec (190/10)",139.63500000000002,191.0,"{""КРД"": 17.0, ""Крым"": 174.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1550
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"настенное колено МРВ 25х1/2"" Valtec (160/10)",115.346,122.0,"{""КРД"": 80.0, ""Крым"": 42.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1551
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"настенное колено МРН 25х1/2"" Valtec (160/10)",169.595,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1552
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 20 шаровый гор.вода Valtec (120/5),183.077,68.0,"{""КРД"": 68.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1554
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 25 шаровый гор.вода 25мм Valtec (75/5),303.45200000000006,13.0,"{""КРД"": 13.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1555
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 32 шаровый гор.вода 32мм Valtec (50/5),456.4620000000001,27.0,"{""КРД"": 27.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1556
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 40 шаровый гор.вода 40мм Valtec (20/1),708.4470000000001,72.0,"{""КРД"": 14.0, ""Крым"": 58.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1557
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 50 шаровый гор.вода Valtec (15/1),1526.355,24.0,"{""КРД"": 8.0, ""Крым"": 16.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1558
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 63 шаровый гор.вода Valtec (8/1),2568.4280000000003,29.0,"{""КРД"": 8.0, ""Крым"": 21.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1559
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 20 шаровый с латунной обоймой Valtec (120/5),334.05400000000003,81.0,"{""КРД"": 22.0, ""Крым"": 59.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1560
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Кран 25 шаровый с латунной обоймой Valtec (80/5),498.727,7.0,"{""КРД"": 7.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1561
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Кран радиаторный прямой 20х1/2"" Valtec (90/5)",410.88,89.0,"{""КРД"": 41.0, ""Крым"": 48.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1563
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Кран радиаторный угловой шар. 20х1/2"" Valtec (80/5)",357.808,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1564
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,"Кран радиаторный угловой шар. 25х3/4"" Valtec (45/5)",702.776,6.0,"{""КРД"": 5.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1565
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 110мм Valtec (10/1),381.455,14.0,"{""КРД"": 1.0, ""Крым"": 13.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1567
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 20 Valtec (480/10),7.062,1887.0,"{""КРД"": 304.0, ""Крым"": 1583.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1568
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 25 Valtec (360/10),8.56,952.0,"{""КРД"": 293.0, ""Крым"": 659.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1569
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 32 Valtec (225/5),14.8944,400.0,"{""КРД"": 253.0, ""Крым"": 147.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1570
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 40 Valtec (130/5),29.746,212.0,"{""КРД"": 28.0, ""Крым"": 184.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1571
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 50 Valtec (80/5),49.648,90.0,"{""КРД"": 25.0, ""Крым"": 65.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1572
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 63 Valtec (46/2),97.79800000000002,26.0,"{""КРД"": 4.0, ""Крым"": 22.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1573
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 75 Valtec (24/2),161.035,3.0,"{""КРД"": 2.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1574
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта 90 Valtec (16/2),262.043,2.0,"{""КРД"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1575
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта переходная нар/вн 110-90 Valtec (16/1),213.25100000000003,16.0,"{""Крым"": 16.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1577
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта переходная вн/вн 25-20 Valtec (440/10),7.597,1098.0,"{""КРД"": 130.0, ""Крым"": 968.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1578
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта переходная вн/вн 32-20 Valtec (255/5),11.7914,461.0,"{""КРД"": 244.0, ""Крым"": 217.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1579
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Муфта переходная вн/вн 32-25 Valtec (240/5),13.8137,274.0,"{""КРД"": 188.0, ""Крым"": 86.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,1580
